"casenum","fileid","year","month","day","cite","vol","beginpg","endopin","endpage","docnum","multdoc","method","circuit","state","district","origin","source","distjudg","applfrom","adminrev","priorpub","opinstat","treat","classact","crossapp","majvotes","dissent","concur","counsel1","counsel2","amicus","sanction","initiate","interven","numappel","appnatpr","appbus","appnonp","appfed","appsubst","appstate","appfiduc","ap_stid","genapel1","bank_ap1","genapel2","bank_ap2","appel1","appel2","realapp","numresp","r_natpr","r_bus","r_nonp","r_fed","r_subst","r_state","r_fiduc","r_stid","respond1","respond2","realresp","genresp1","genresp2","bank_r1","bank_r2","const1","const2","usc1","usc1sect","usc2","usc2sect","civproc1","civproc2","crmproc1","crmproc2","juris","statecl","standing","mootness","exhaust","timely","immunity","frivol","polquest","oththres","late","frivapp","othappth","constit","fedlaw","procedur","typeiss","prejud","insane","improper","juryinst","othjury","deathpen","sentence","indict","confess","search","othadmis","plea","counsel","rtcouns","suffic","indigent","entrap","procdis","othcrim","dueproc","execord","stpolicy","weightev","pretrial","trialpro","post_trl","attyfee","judgdisc","altdisp","injunct","summary","fedvst","foreign","int_law","st_v_st","discover","othcivil","subevid","denovo","erron","capric","abusedis","judrev","genstand","notice","alj","agen_acq","freeinfo","comment","record","diverse","whlaws","casetyp1","geniss","direct1","casetyp2","direct2","habeas","decuncon","unan","signed","codej1","codej2","j2vote1","j2vote2","j2maj1","j2maj2","codej3","j3vote1","j3vote2","j3maj1","j3maj2","codej4","j4vote1","j4vote2","j4maj1","j4maj2","codej5","j5vote1","j5vote2","j5maj1","j5maj2","codej6","j6vote1","j6vote2","j6maj1","j6maj2","codej7","j7vote1","j7vote2","j7maj1","j7maj2","codej8","j8vote1","j8vote2","j8maj1","j8maj2","codej9","j9vote1","j9vote2","j9maj1","j9maj2","codej10","j10vote1","j10vote2","j10maj1","j10maj2","codej11","j11vote1","j11vote2","j11maj1","j11maj2","codej12","j12vote1","j12vote2","j12maj1","j12maj2","codej13","j13vote1","j13vote2","j13maj1","j13maj2","codej14","j14vote1","j14vote2","j14maj1","j14maj2","codej15","j15vote1","j15vote2","j15maj1","j15maj2","govt","pagelgth","multiple","resstate","polques","j16maj1","j16vote1","docknum","sample","supct","Circuit","Year","Circuit_Cases","year_circuit_cases","sample_cases","year_sample_cases","circuit_proportion","sample_proportion","weighting"
8290,"",1964,12,8,"0339/0281",339,281,288,288,64015670,NA,1,6,17,2,1,1,20614,1,15,"223fs739z",1,1,0,0,3,0,0,4,4,2,4,2,0,1,0,0,1,0,0,0,0,0,2,2,9,9,21001,99999,0,1,0,1,0,0,0,0,0,0,11608,99999,0,1,9,2,9,0,0,15,1,7,511,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,7,3,NA,NA,0,0,1,1,606,638,3,NA,1,NA,10678,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8291,"",1964,8,4,"0335/0311",335,311,314,314,64015405,NA,1,6,35,6,1,1,10669,1,15,"000000000",1,1,0,0,3,0,0,5,4,0,4,8,0,1,0,0,0,1,0,0,0,0,3,2,9,9,35006,99999,0,1,0,0,0,0,0,0,1,0,81002,99999,0,8,9,1,9,0,0,11,110,26,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,7,3,706,1,0,0,1,1,636,606,3,1,1,1,627,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8292,"",1964,8,5,"0334/0698",334,698,704,704,64015600,NA,1,6,17,2,1,1,20614,1,15,"000000000",1,1,0,0,3,0,0,2,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71001,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,18,4244,28,2255,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,1,NA,NA,0,0,1,1,10634,632,1,NA,1,NA,606,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8293,"",1964,7,14,"0334/0673",334,673,677,677,64015285,NA,1,6,42,4,1,1,10643,1,15,"213fs675z",1,6,0,0,3,0,0,4,4,0,4,1,0,1,0,0,0,0,0,0,1,0,8,2,9,9,81004,99999,0,7,0,7,0,0,0,0,0,0,13702,14000,0,1,1,2,2,0,0,28,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,7,2,733,2,0,0,1,1,20634,636,2,2,1,1,10610,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8294,"",1964,4,7,"0329/0674",329,674,677,677,64015294,NA,1,6,42,2,1,1,10610,1,15,"000000000",1,1,0,0,3,0,0,4,4,0,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14303,99999,0,1,1,0,0,0,0,0,0,0,71000,99999,0,7,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,7,3,NA,NA,0,0,1,1,110,630,3,NA,1,NA,20628,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8295,"",1964,4,11,"0330/0062",330,62,65,65,64015366,NA,1,6,55,0,6,6,99999,12,10,"000000000",1,0,0,0,3,0,0,4,5,1,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,13702,99999,0,1,0,0,0,1,0,0,0,0,35010,99999,1,3,9,2,9,0,0,29,159,29,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,605,6,3,NA,NA,0,0,1,1,606,631,3,NA,1,NA,627,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8296,"",1964,11,6,"0337/0833",337,833,841,841,64015439,NA,1,6,35,6,1,1,10669,1,15,"000000000",1,1,0,0,3,0,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14409,99999,0,1,0,1,0,0,0,0,0,0,13409,99999,0,1,9,2,9,0,0,35,112,35,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,7,2,NA,NA,0,0,1,1,641,636,2,NA,1,NA,638,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8297,"",1964,5,22,"0331/0603",331,603,603,603,64015523,NA,1,6,17,2,3,1,20607,5,15,"221fs112z",2,1,0,0,3,0,0,4,6,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71201,99999,0,2,0,0,0,0,0,2,0,17,57001,56003,0,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,1,NA,NA,1,0,1,0,641,606,1,NA,1,NA,10686,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8298,"",1964,5,22,"0332/0155",332,155,156,156,64015454,NA,1,6,17,2,1,1,20614,1,15,"000000000",1,1,0,0,3,0,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,11201,99999,0,2,0,2,0,0,0,0,0,0,14610,14610,0,1,1,2,2,0,0,15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,7,0,NA,NA,0,0,1,1,606,636,0,NA,NA,NA,612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8299,"",1964,9,17,"0336/0435",336,435,439,439,64015597,NA,1,6,42,1,1,1,20617,10,15,"000000000",1,1,0,0,3,0,0,2,5,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71001,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,28,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1,1,NA,NA,0,0,1,1,10613,631,1,NA,1,NA,636,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8300,"",1964,9,21,"0336/0684",336,684,686,687,64015665,NA,1,6,42,4,1,1,10643,1,15,"000000000",2,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,18,3109,26,5601,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,NA,NA,0,0,1,0,631,612,1,NA,1,NA,10612,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8301,"",1964,12,10,"0339/0192",339,192,194,194,64016288,NA,1,6,35,5,1,1,10696,1,15,"000000000",2,8,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,47,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,1,NA,NA,0,0,1,0,641,606,1,NA,1,NA,638,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8302,"",1964,1,20,"0326/0443",326,443,445,445,64015168,NA,1,6,35,6,1,1,10606,5,15,"000000000",2,1,0,0,3,0,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14409,99999,0,3,0,3,0,0,0,0,0,0,14409,14409,0,1,1,2,2,0,0,28,1338,35,146,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,7,1,744,1,0,0,1,0,631,641,1,1,1,1,10621,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8303,"",1964,7,30,"0335/0057",335,57,62,62,64015315,NA,1,6,35,6,1,1,10618,5,15,"000000000",1,3,0,0,3,0,0,5,4,0,4,1,0,1,0,0,0,1,0,0,0,0,3,2,9,9,31003,99999,0,1,0,1,0,0,0,0,0,0,14409,99999,0,1,9,2,9,0,0,35,89,28,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,7,3,NA,NA,0,0,1,1,627,638,3,NA,1,NA,10676,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8304,"",1964,8,27,"0336/0032",336,32,32,32,64015662,NA,1,6,22,2,3,1,10667,5,15,"000000000",2,1,0,0,3,0,0,2,4,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71001,99999,0,1,0,0,0,0,0,1,0,22,56003,99999,0,5,9,2,9,0,0,28,2254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,1,NA,NA,1,0,1,0,641,638,1,NA,1,NA,612,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8305,"",1964,11,2,"0337/0383",337,383,383,383,64015645,NA,1,6,22,1,1,1,20610,1,15,"220fs563z",2,1,0,0,3,0,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14409,99999,0,1,0,1,0,0,0,0,0,0,14409,99999,0,1,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,7,1,NA,NA,0,0,1,0,638,612,1,NA,1,NA,1228,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8306,"",1964,7,22,"0334/0880",334,880,884,887,64015552,NA,1,6,42,2,1,1,10610,10,15,"000000000",1,1,0,0,2,1,0,1,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71001,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,28,2255,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,1,NA,NA,0,0,2,1,641,631,1,NA,1,NA,10643,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8307,"",1964,9,10,"0336/0292",336,292,298,298,64015362,NA,1,6,22,1,1,1,10678,5,15,"000000000",1,1,0,0,3,0,0,4,4,0,4,1,0,2,2,0,0,0,0,0,0,0,7,2,7,2,74010,72010,0,2,0,2,0,0,0,0,0,0,13401,13401,0,1,1,2,2,114,105,28,1332,28,1653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,7,1,NA,NA,0,0,1,1,20634,627,1,NA,1,NA,636,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8308,"",1964,2,20,"0327/0999",327,999,1000,1000,64015409,NA,1,6,55,0,8,10,99999,12,15,"000000000",2,1,0,0,3,0,0,4,5,0,4,8,0,1,0,1,0,0,0,0,0,0,1,2,9,9,11102,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,7,3,NA,NA,0,0,1,0,641,638,3,NA,1,NA,627,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8309,"",1964,1,14,"0327/0061",327,61,62,62,64015368,NA,1,6,17,2,1,1,20614,1,15,"212fs343z",2,1,0,0,3,0,0,4,4,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,3,99,0,0,0,99,0,0,17,46001,82000,0,4,8,2,2,0,0,42,1983,28,1343,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,2,1,NA,NA,0,0,1,0,636,627,1,NA,1,NA,110,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
8310,"",1964,11,6,"0337/0949",337,949,950,950,64015412,NA,1,6,35,5,1,1,20628,1,15,"216fs104z",2,1,0,1,3,0,0,4,4,0,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14610,99999,0,1,0,1,0,0,0,0,0,0,14000,99999,0,1,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,7,0,NA,NA,0,0,1,0,636,638,0,NA,NA,NA,627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,64,312,3408,30,330,0.0915492957746479,0.0909090909090909,1.00704225352113
